timestamp, name, uuid, driver_version, pstate, temperature.gpu, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/14 07:07:03.580, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 83.92 W, 34 %, 24 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:04.582, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 95.06 W, 0 %, 0 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:05.584, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 96.64 W, 0 %, 0 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:06.586, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 70.94 W, 38 %, 18 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:07.587, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 119.82 W, 36 %, 26 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:08.589, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 125.34 W, 35 %, 25 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:09.590, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 124.81 W, 35 %, 25 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:10.592, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.84 W, 36 %, 26 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:11.594, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.17 W, 35 %, 25 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:12.597, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 71.08 W, 0 %, 0 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:13.599, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 124.13 W, 37 %, 27 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:14.601, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 126.23 W, 36 %, 25 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:15.602, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.99 W, 37 %, 27 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:16.604, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.47 W, 36 %, 26 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:17.606, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.67 W, 37 %, 27 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:18.608, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 77.67 W, 0 %, 0 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:19.611, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 117.69 W, 37 %, 26 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:20.613, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 78.95 W, 0 %, 0 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:21.615, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 116.56 W, 38 %, 27 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:22.617, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.39 W, 37 %, 27 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:23.618, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.56 W, 36 %, 26 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:24.620, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.14 W, 36 %, 25 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:25.621, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.00 W, 37 %, 27 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:26.623, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 87.10 W, 0 %, 0 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:27.625, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 106.44 W, 37 %, 27 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:28.627, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 90.76 W, 0 %, 0 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:29.629, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 102.80 W, 37 %, 26 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:30.632, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 72.78 W, 0 %, 0 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:31.634, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 123.07 W, 36 %, 26 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:32.637, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 124.98 W, 32 %, 23 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:33.639, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.69 W, 38 %, 27 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:34.641, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.85 W, 37 %, 27 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:35.643, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.90 W, 34 %, 24 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:36.645, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 84.41 W, 0 %, 0 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:37.647, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 110.63 W, 38 %, 27 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:38.648, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.83 W, 35 %, 26 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:39.650, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.36 W, 36 %, 25 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:40.652, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 114.40 W, 35 %, 26 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:41.654, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 76.40 W, 0 %, 0 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:42.657, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 124.88 W, 34 %, 24 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:43.660, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.64 W, 35 %, 26 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:44.661, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 112.69 W, 37 %, 27 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:45.663, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 76.70 W, 0 %, 0 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:46.665, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 126.59 W, 37 %, 26 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:47.667, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 125.31 W, 32 %, 23 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:48.669, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 74.97 W, 0 %, 0 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:49.671, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 120.50 W, 37 %, 26 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:50.673, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 125.83 W, 37 %, 27 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:51.675, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 94.47 W, 0 %, 0 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:52.676, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 98.81 W, 36 %, 26 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:53.678, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 102.38 W, 19 %, 14 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:54.680, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 90.90 W, 21 %, 10 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:55.681, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 125.32 W, 34 %, 25 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:56.683, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 125.20 W, 32 %, 23 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:57.685, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.19 W, 37 %, 26 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:58.687, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.75 W, 35 %, 25 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:07:59.689, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 95.96 W, 0 %, 0 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:00.691, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 93.67 W, 38 %, 21 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:01.692, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 126.43 W, 37 %, 26 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:02.694, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 72.89 W, 0 %, 0 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:03.695, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 117.15 W, 36 %, 26 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:04.697, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 123.86 W, 34 %, 24 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:05.699, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 110.17 W, 31 %, 22 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:06.700, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 80.75 W, 0 %, 0 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:07.702, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 126.61 W, 36 %, 26 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:08.704, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 93.06 W, 0 %, 0 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:09.705, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 100.74 W, 37 %, 26 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:10.707, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 127.62 W, 34 %, 24 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:11.709, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.76 W, 35 %, 25 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:12.710, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 123.39 W, 34 %, 25 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:13.713, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.13 W, 37 %, 27 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:14.714, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 110.26 W, 36 %, 25 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:15.716, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 80.77 W, 0 %, 0 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:16.717, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.46 W, 37 %, 27 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:17.718, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 120.88 W, 35 %, 25 %, 8658 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:18.720, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 73.65 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:19.721, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 125.22 W, 32 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:20.723, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.48 W, 34 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:21.724, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 123.76 W, 33 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:22.725, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 121.72 W, 30 %, 22 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:23.727, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 122.88 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:24.728, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 96.33 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:25.729, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 92.76 W, 38 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:26.731, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 127.54 W, 38 %, 28 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:27.732, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 77.43 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:28.734, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 117.47 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:29.735, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.07 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:30.736, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 127.77 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:31.737, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 73.94 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:32.739, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 123.62 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:33.741, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.32 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:34.743, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 112.94 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:35.745, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 77.81 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:36.747, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.30 W, 33 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:37.749, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.39 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:38.750, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.02 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:39.751, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.30 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:40.752, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.29 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:41.754, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 71.47 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:42.755, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 118.13 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:43.756, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.01 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:44.757, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.50 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:45.759, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.81 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:46.760, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.77 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:47.761, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 81.70 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:48.763, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 113.85 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:49.764, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.91 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:50.765, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.72 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:51.766, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.37 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:52.767, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 74.12 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:08:53.768, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 123.44 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
